,visitor_id,visitor_location,marketing_channel,gender,product_views_Mon,product_views_Tue,product_views_Wed,product_views_Thu,product_views_Fri,avg_rating_Mon,avg_rating_Tue,avg_rating_Wed,avg_rating_Thu,avg_rating_Fri,avg_price_Mon,avg_price_Tue,avg_price_Wed,avg_price_Thu,avg_price_Fri,time_on_site_Mon,time_on_site_Tue,time_on_site_Wed,time_on_site_Thu,time_on_site_Fri,pages_visited_Mon,pages_visited_Tue,pages_visited_Wed,pages_visited_Thu,pages_visited_Fri,converted_Fri
1729,1730,Australia,google,F,0,1,5,2,5,4.52,3.25,2.67,2.82,1.54,85.53,44.52,30.47,27.96,22.83,52,35,21,56,33,1,5,6,7,4,1
1730,1731,South America,google,F,1,0,3,0,0,4.37,1.71,1.58,1.11,3.08,40.3,93.47,37.31,61.97,23.85,23,25,48,22,46,2,1,6,7,7,0
1731,1732,Europe,youtube,F,0,3,5,4,5,1.21,2.43,3.86,1.53,3.69,36.58,59.08,88.5,65.64,36.24,20,32,50,56,29,3,5,3,2,7,1
1732,1733,Europe,organic,F,5,1,0,0,4,1.5,1.84,3.78,2.4,3.79,48.85,78.83,61.6,59.78,32.64,60,29,51,31,35,6,5,4,4,1,0
1733,1734,Europe,instagram,M,0,5,6,0,0,3.37,4.49,1.81,2.64,3.64,50.77,29.76,33.8,31.4,85.47,47,35,54,34,26,5,2,5,1,3,0
1734,1735,Europe,organic,M,2,4,0,1,3,4.53,3.14,4.41,2.29,2.5,42.78,27.25,35.13,86.27,72.49,57,44,38,37,53,6,1,4,3,3,0
1735,1736,Europe,facebook,M,1,2,3,4,4,2.16,2.76,4.57,1.33,3.95,91.81,25.84,56.99,97.3,60.84,23,39,20,38,58,2,2,7,4,5,0
1736,1737,Asia,instagram,M,4,3,3,3,-1,4.52,4.69,2.74,4.76,3.89,92.85,76.55,55.89,99.82,98.98,60,53,60,51,37,3,4,5,3,5,1
1737,1738,South America,facebook,F,4,2,1,-3,-2,4.8,4.97,2.9,4.9,4.85,68.4,90.41,38.18,23.46,75.78,48,29,32,40,56,3,2,1,6,2,1
1738,1739,South America,organic,F,4,3,0,7,0,3.4,3.12,4.13,2.92,2.5,96.44,38.15,84.84,45.75,22.7,52,29,56,55,47,3,7,4,2,2,0
1739,1740,Asia,organic,M,5,4,0,0,5,4.32,4.51,2.73,2.11,2.83,46.73,65.2,48.3,34.14,73.74,41,21,52,21,39,2,6,7,4,4,0
1740,1741,Europe,google,F,2,3,3,3,5,4.64,1.44,1.99,2.79,1.41,20.57,96.04,73.73,42.75,82.45,22,25,50,27,21,5,7,4,4,6,1
1741,1742,North America,google,F,4,2,8,0,0,4.65,2.1,4.99,3.22,4.12,73.67,86.58,59.13,96.62,28.79,59,43,53,59,37,1,4,1,6,6,0
1742,1743,Europe,google,F,0,1,5,0,1,2.26,3.02,2.33,4.36,2.89,34.1,85.94,49.84,51.33,75.67,42,35,56,47,25,1,2,2,2,3,0
1743,1744,Australia,organic,F,4,4,0,0,0,2.62,4.9,4.31,1.44,1.1,78.72,92.83,66.73,39.37,43.41,48,53,26,34,56,1,2,1,2,5,0
1744,1745,Australia,google,F,5,4,2,2,5,4.83,1.31,2.71,4.82,3.74,74.34,79.78,58.74,27.96,70.5,47,59,31,34,54,3,1,7,2,1,1
1745,1746,Australia,youtube,F,5,3,0,7,3,2.19,2.81,4.82,2.64,1.18,62.14,90.46,81.2,76.07,59.77,33,52,49,36,51,2,5,3,4,2,0
1746,1747,Europe,facebook,M,0,4,2,5,5,4.72,2.64,4.81,4.06,3.9,53.46,34.56,89.71,77.64,40.24,49,56,47,50,56,7,1,6,7,7,1
1747,1748,North America,organic,M,3,4,0,1,0,1.52,4.78,4.13,3.55,3.14,96.33,44.3,65.64,97.11,73.29,41,45,50,40,21,6,7,5,1,4,0
1748,1749,South America,google,F,3,3,0,5,0,3.9,2.78,1.08,2.09,1.42,98.95,55.44,81.37,47.5,31.15,54,50,21,50,44,4,7,5,3,2,0
1749,1750,Australia,facebook,M,4,0,2,2,4,2.35,4.93,4.39,3.75,2.45,40.87,40.47,40.4,35.46,28.98,58,48,21,47,53,4,7,5,3,2,0
1750,1751,North America,instagram,F,5,0,4,0,7,3.78,3.64,1.97,3.68,1.02,46.91,80.55,26.71,48.31,95.96,35,32,53,55,36,6,7,5,6,5,0
1751,1752,Australia,youtube,M,1,0,1,4,-3,2.42,4.24,4.27,4.97,4.45,22.65,81.59,31.44,85.2,33.9,39,55,39,40,45,3,6,4,2,4,1
1752,1753,Australia,instagram,F,1,2,0,1,0,1.91,3.85,4.23,3.78,3.83,85.67,80.22,64.0,80.23,24.21,59,25,53,38,43,1,5,7,1,7,0
1753,1754,South America,organic,M,0,3,6,4,3,2.18,4.37,3.79,2.27,2.68,43.28,53.91,82.81,97.08,63.42,58,44,56,24,51,6,4,7,3,1,0
1754,1755,South America,organic,F,5,1,0,0,0,3.92,3.97,4.81,1.45,1.7,54.82,42.02,97.89,78.72,25.26,47,25,50,42,45,5,2,4,3,1,0
1755,1756,North America,facebook,M,2,3,6,0,1,1.88,3.24,2.25,1.07,2.69,62.81,29.93,25.76,97.89,83.58,34,39,47,60,22,5,6,6,4,3,0
1756,1757,Asia,youtube,M,1,0,0,5,0,4.2,2.42,2.21,3.54,2.04,25.46,34.18,27.62,85.39,33.43,50,23,20,44,56,3,3,6,7,5,0
1757,1758,South America,organic,F,4,4,2,0,5,3.18,1.27,1.24,2.79,3.92,28.51,65.91,32.43,71.27,89.16,49,57,30,49,60,2,7,2,5,3,0
1758,1759,Australia,organic,F,5,5,3,5,0,1.59,1.13,1.58,2.24,3.83,45.34,47.68,90.55,32.15,62.89,20,47,33,41,59,6,1,5,3,6,0
1759,1760,North America,organic,M,1,5,2,0,2,2.5,3.22,2.57,3.25,4.69,58.8,92.72,41.74,34.58,99.59,51,44,41,56,42,5,4,5,1,7,0
1760,1761,South America,instagram,F,5,4,2,4,0,4.82,4.69,2.46,2.83,4.54,76.1,55.74,40.04,63.43,65.51,45,28,22,49,42,5,4,3,1,6,0
1761,1762,Europe,youtube,F,4,4,0,4,0,2.12,3.99,2.11,1.85,1.24,90.27,85.11,64.13,73.81,22.74,54,58,44,60,45,6,5,1,4,7,0
1762,1763,North America,youtube,F,3,3,3,5,1,2.8,1.9,2.41,1.6,1.95,52.88,58.76,20.67,95.22,38.04,27,23,47,20,39,7,4,3,7,5,1
1763,1764,South America,google,M,5,0,1,5,0,1.37,2.78,2.09,3.17,1.99,60.8,94.56,31.83,86.02,46.96,46,25,52,34,20,4,7,7,3,6,0
1764,1765,Europe,youtube,F,2,3,1,5,5,4.8,4.29,4.19,1.26,2.24,86.76,97.03,22.66,88.93,55.11,55,49,33,37,41,5,6,1,1,5,1
1765,1766,Europe,facebook,F,3,2,4,5,3,4.79,4.47,1.22,3.88,3.88,22.64,94.93,47.88,86.74,62.82,21,33,33,23,29,6,3,3,3,2,1
1766,1767,Europe,facebook,F,3,2,4,4,5,4.86,4.35,2.41,1.93,1.78,81.47,72.98,77.53,58.83,65.75,47,31,32,53,58,7,5,3,7,4,1
1767,1768,North America,google,F,1,3,3,5,5,2.55,1.19,1.89,4.97,1.92,41.82,25.91,71.15,67.36,47.78,33,58,43,33,59,5,4,7,1,7,1
1768,1769,North America,facebook,F,2,0,4,0,0,3.13,4.7,3.09,2.77,1.67,47.06,35.1,56.22,47.78,63.97,44,56,26,58,21,1,6,3,7,5,0
1769,1770,Europe,instagram,F,0,0,0,0,2,4.42,4.6,2.98,1.83,1.01,64.81,35.83,63.96,47.55,39.57,24,38,34,21,25,7,6,7,7,7,0
1770,1771,Europe,youtube,F,3,3,5,-2,5,2.07,2.04,3.29,2.0,2.89,44.95,66.08,29.24,27.13,79.54,41,54,28,50,47,6,5,4,2,2,1
1771,1772,Australia,facebook,M,5,1,1,-1,5,4.15,3.01,2.84,2.4,4.78,32.08,60.99,68.23,99.93,80.11,38,38,50,46,58,4,2,5,3,7,1
1772,1773,North America,instagram,F,0,5,5,-2,5,1.74,1.02,1.51,2.45,1.8,69.9,93.47,91.9,93.26,85.1,36,53,33,24,51,1,3,4,5,5,1
1773,1774,North America,google,F,3,0,0,0,5,1.8,4.54,1.5,2.63,2.09,59.61,95.98,71.36,31.13,77.87,41,22,25,55,44,2,2,5,7,5,0
1774,1775,Asia,google,F,5,0,2,3,3,2.34,4.74,1.3,2.57,3.4,33.72,79.89,73.76,30.47,20.08,33,56,58,43,48,2,4,2,4,1,0
1775,1776,South America,youtube,M,0,4,0,0,0,2.3,1.17,1.8,4.76,3.47,38.6,41.35,55.98,27.84,27.7,43,51,44,21,56,1,1,3,6,5,0
1776,1777,Australia,google,M,3,5,6,2,0,2.06,1.32,1.41,1.81,4.74,78.25,40.6,88.93,84.02,55.31,43,44,33,52,33,3,3,5,1,3,0
1777,1778,North America,youtube,F,5,2,1,5,1,3.51,2.12,1.18,3.53,4.52,99.57,99.29,25.44,64.26,28.93,22,38,20,25,50,2,4,6,2,2,1
1778,1779,South America,facebook,M,5,5,0,0,4,3.31,2.26,4.47,4.23,1.42,36.76,82.16,85.47,44.09,63.3,34,34,26,55,50,4,1,4,4,4,0
1779,1780,Australia,facebook,F,5,2,2,5,5,4.29,1.51,2.62,2.68,2.19,71.89,92.81,40.63,83.66,96.22,38,56,30,58,26,4,3,6,5,1,1
1780,1781,Europe,facebook,M,4,0,4,5,1,1.19,1.72,3.13,2.86,3.97,69.12,88.58,89.38,91.08,88.28,47,23,46,30,45,3,1,4,7,1,0
1781,1782,South America,facebook,F,3,2,3,0,0,2.1,3.38,4.84,4.89,4.99,38.94,52.76,35.81,96.28,73.51,51,29,45,28,47,6,6,4,7,4,0
1782,1783,South America,youtube,M,3,2,4,0,6,2.74,1.13,3.58,4.47,1.1,22.35,51.29,79.21,62.38,54.43,41,26,24,40,52,2,1,6,5,7,0
1783,1784,Australia,facebook,M,3,1,3,0,4,1.43,2.68,3.63,3.77,2.33,93.71,26.06,84.85,61.41,30.23,55,48,44,52,59,7,3,7,5,1,0
1784,1785,Australia,facebook,M,4,4,0,0,7,2.1,1.9,4.76,3.4,4.27,38.19,63.82,91.76,69.93,65.28,55,23,41,25,37,6,1,6,3,1,0
1785,1786,Australia,google,M,2,2,3,3,0,3.56,2.47,2.39,4.62,4.59,65.18,52.01,22.65,37.88,50.32,46,21,23,34,44,5,6,1,3,3,0
1786,1787,Australia,google,M,5,4,5,2,2,1.18,4.8,3.38,2.29,1.14,82.58,30.06,49.18,86.43,56.02,49,37,30,52,34,6,5,5,4,3,0
1787,1788,Asia,youtube,M,4,0,5,3,5,2.92,3.68,3.78,2.83,3.34,52.83,45.14,92.97,36.91,25.04,30,55,57,39,40,3,6,4,6,6,1
1788,1789,South America,instagram,M,1,0,4,0,4,2.65,3.83,3.06,1.59,2.61,64.89,93.18,91.29,33.09,91.28,59,47,28,56,32,6,4,5,1,7,0
1789,1790,North America,instagram,F,3,3,0,1,2,4.22,2.76,3.38,4.13,2.36,98.21,52.01,24.79,96.91,27.65,34,31,37,37,45,7,3,4,4,2,0
1790,1791,Asia,google,M,2,0,1,5,-1,4.6,3.21,3.02,4.54,3.85,59.95,35.55,92.74,30.46,24.91,35,44,53,44,45,6,1,6,1,6,1
1791,1792,North America,organic,M,5,5,3,0,0,4.46,2.69,3.53,1.95,4.35,33.66,31.14,45.04,66.29,46.04,44,55,55,51,22,7,5,5,2,7,0
1792,1793,North America,instagram,M,1,2,3,5,5,4.47,3.39,2.14,4.2,4.78,32.95,38.19,40.87,27.33,64.72,45,21,44,47,44,3,2,7,6,2,1
1793,1794,Europe,google,F,0,2,2,0,1,4.04,3.98,4.27,4.12,2.68,21.11,58.21,59.55,50.76,75.25,30,52,45,51,34,4,1,5,2,5,0
1794,1795,North America,youtube,F,3,2,0,2,0,4.48,4.73,1.27,4.23,3.54,98.56,23.85,62.11,71.44,46.57,37,45,54,55,35,3,3,3,3,5,0
1795,1796,Australia,youtube,M,3,2,0,2,0,2.01,3.37,1.54,1.45,2.61,68.71,64.75,73.61,96.06,73.92,53,45,31,21,27,1,4,6,4,2,0
1796,1797,Australia,instagram,F,0,3,5,4,0,3.85,4.95,2.41,4.01,3.99,98.22,23.57,78.11,28.14,68.54,26,50,28,37,29,6,2,5,2,6,0
1797,1798,South America,google,M,3,3,0,1,2,1.22,2.4,3.7,1.65,3.89,57.14,79.56,33.2,89.14,33.82,55,45,56,51,24,4,4,3,7,7,0
1798,1799,Australia,organic,F,1,5,1,2,1,3.05,1.93,1.79,3.48,2.13,90.36,30.17,97.11,54.7,35.9,24,49,45,39,51,4,1,5,3,2,1
1799,1800,South America,instagram,M,0,1,3,5,5,1.9,4.13,2.55,1.89,2.18,53.97,99.19,64.0,49.25,36.1,43,34,36,23,41,6,3,4,6,1,1
1800,1801,North America,youtube,F,2,1,4,5,5,4.74,1.07,3.52,3.05,1.09,20.72,34.07,78.42,70.17,98.4,47,26,43,56,43,1,6,6,6,3,1
1801,1802,Europe,youtube,F,3,0,0,5,2,3.75,3.41,4.41,1.85,1.69,99.34,61.19,59.03,72.08,85.77,59,48,33,57,24,4,6,3,1,1,0
1802,1803,South America,google,F,0,2,0,1,4,4.21,2.32,3.02,3.58,4.85,46.09,82.15,71.48,25.09,32.43,40,20,34,43,29,3,3,1,3,6,0
1803,1804,Asia,google,F,3,0,0,6,0,1.71,4.83,4.8,4.51,1.91,58.95,81.11,23.69,80.14,87.28,38,47,47,35,60,7,4,6,1,1,0
1804,1805,Australia,instagram,M,3,5,8,0,0,4.68,3.48,3.01,1.59,1.55,85.61,61.42,68.07,46.35,23.12,37,27,24,24,47,6,4,7,1,1,0
1805,1806,North America,google,F,5,1,8,0,7,4.83,3.12,3.19,4.25,1.41,57.82,67.42,36.13,86.88,25.81,46,28,31,26,36,4,3,4,5,1,0
1806,1807,Europe,instagram,M,5,1,1,0,0,3.25,4.12,1.18,1.15,1.39,80.12,96.25,98.66,84.39,51.9,29,45,51,44,38,2,7,3,2,6,0
1807,1808,Europe,organic,M,2,0,0,1,0,1.18,2.18,3.4,4.08,4.63,38.78,79.31,21.72,58.17,55.55,25,49,43,39,47,5,1,5,2,3,0
1808,1809,North America,facebook,F,4,5,4,-4,2,3.34,3.83,4.28,4.16,3.39,20.97,49.14,85.8,98.12,85.86,56,35,26,29,48,5,6,4,3,4,1
1809,1810,North America,google,F,2,2,5,5,4,1.56,3.01,1.08,1.83,1.5,34.82,92.27,70.2,70.59,82.88,52,37,54,52,41,4,6,3,7,7,1
1810,1811,North America,organic,F,0,2,0,5,5,1.4,4.11,2.37,4.25,3.75,44.79,27.62,54.06,30.02,49.3,33,27,42,52,44,6,2,2,1,6,1
1811,1812,Asia,instagram,M,3,4,0,2,0,4.91,1.69,1.95,4.53,2.88,58.05,81.94,85.25,44.84,62.63,59,54,53,52,37,5,6,3,4,3,0
1812,1813,Australia,instagram,M,5,3,0,2,0,3.41,1.35,3.18,4.64,4.99,55.98,82.45,49.21,44.5,65.26,25,51,38,48,45,6,2,5,7,3,0
1813,1814,Asia,facebook,M,0,0,0,0,1,2.39,1.89,1.33,3.59,4.48,38.88,62.88,20.15,37.91,38.24,60,59,59,53,28,4,6,5,2,3,0
1814,1815,North America,instagram,F,0,2,3,4,1,2.53,3.08,1.93,1.93,4.53,88.91,93.71,71.65,41.7,92.46,59,41,23,45,35,2,7,4,3,2,0
1815,1816,Australia,youtube,M,1,0,2,1,0,2.22,1.38,3.79,2.33,2.46,99.48,68.17,98.94,51.01,60.82,28,27,30,47,34,2,6,1,6,1,0
1816,1817,Australia,google,F,5,1,0,1,0,3.82,2.69,2.88,4.98,2.43,97.28,83.6,55.85,78.18,91.69,50,45,58,35,53,5,7,2,6,6,0
1817,1818,Asia,facebook,M,4,1,0,4,0,4.66,1.91,3.74,3.48,2.31,68.9,88.05,90.94,92.97,90.28,55,59,29,43,41,4,2,4,5,7,0
1818,1819,Asia,youtube,M,2,3,8,4,2,3.92,3.72,1.99,2.83,4.05,28.22,29.39,48.13,73.6,48.88,31,20,57,20,50,4,2,6,4,3,0
1819,1820,Australia,youtube,F,5,3,4,5,4,4.15,3.48,3.37,3.66,3.12,27.68,68.93,51.28,76.58,82.46,49,38,24,49,29,2,3,7,6,3,1
1820,1821,Asia,google,M,3,3,2,1,1,1.61,2.51,4.99,1.82,3.5,82.74,52.98,64.97,46.42,74.35,60,28,43,48,24,6,5,5,6,7,1
1821,1822,North America,instagram,F,5,0,2,-3,5,4.42,2.18,4.17,4.31,2.69,75.17,95.4,90.27,26.09,98.79,50,25,29,51,58,5,3,3,5,5,1
1822,1823,South America,instagram,F,0,2,2,0,0,2.01,4.01,2.85,4.63,3.15,21.38,92.82,39.46,29.9,39.8,50,46,59,20,37,4,4,3,4,1,0
1823,1824,Europe,google,M,0,1,0,6,0,1.55,3.13,1.39,4.02,1.69,28.66,44.87,66.64,96.76,39.31,56,27,42,49,37,5,6,1,4,1,0
1824,1825,Asia,facebook,M,4,0,5,0,0,4.52,4.6,3.02,4.67,1.37,80.75,24.32,69.13,42.38,65.61,23,29,21,47,25,2,1,1,3,4,0
1825,1826,Australia,facebook,M,1,0,1,2,2,2.77,1.18,3.69,2.54,4.93,91.4,60.82,29.13,26.94,79.6,25,57,60,60,41,5,2,1,2,7,0
1826,1827,North America,facebook,F,2,5,3,3,5,4.24,3.03,1.27,3.37,4.65,36.3,69.09,70.54,30.97,31.15,49,22,32,59,54,7,1,2,1,5,1
1827,1828,Australia,youtube,F,2,3,5,5,5,3.7,4.45,3.05,1.32,4.61,62.42,27.81,46.88,66.42,61.75,54,22,56,36,27,3,2,1,2,1,1
1828,1829,North America,google,M,1,3,0,6,7,4.29,3.05,1.8,3.83,1.16,68.92,69.52,80.17,98.6,79.03,27,40,48,45,31,7,4,4,4,7,0
1829,1830,Australia,google,F,4,2,4,3,0,3.39,4.15,2.29,1.85,2.57,61.18,53.83,52.68,53.2,42.12,44,32,44,23,59,6,1,3,7,7,0
1830,1831,North America,facebook,M,1,4,4,4,3,4.91,1.11,4.67,2.28,3.86,20.16,57.1,63.43,57.54,27.12,21,46,49,56,39,6,3,5,5,1,0
1831,1832,Australia,facebook,M,4,0,1,0,0,4.28,2.47,1.73,4.35,2.15,69.07,41.19,75.66,84.57,51.49,38,27,25,60,53,5,7,5,4,5,0
1832,1833,Europe,facebook,M,2,0,7,1,7,2.07,3.49,4.23,1.98,3.37,85.18,44.2,24.85,44.34,93.29,31,48,27,55,45,4,2,7,2,7,0
1833,1834,South America,google,F,3,3,4,0,3,3.23,3.1,1.84,1.53,4.51,26.73,45.53,98.26,91.93,21.02,25,41,42,55,20,4,6,6,5,2,1
1834,1835,South America,facebook,M,3,0,4,5,2,1.71,2.58,2.61,1.91,3.97,80.1,39.18,23.85,74.96,34.85,38,47,22,59,20,2,6,5,5,3,1
1835,1836,Asia,facebook,F,5,2,0,4,5,3.84,3.18,1.07,3.71,3.52,65.36,59.86,27.43,50.52,54.38,39,27,25,29,58,4,7,5,4,2,1
1836,1837,South America,youtube,F,1,3,1,5,5,1.13,4.61,2.15,3.25,4.02,68.34,73.64,93.96,82.05,48.64,33,39,20,24,23,2,4,2,5,1,1
1837,1838,South America,youtube,M,3,0,4,4,1,1.34,4.87,1.65,3.97,3.36,72.5,40.62,82.14,82.8,90.65,48,45,56,50,21,5,2,4,5,2,0
1838,1839,South America,youtube,F,2,1,3,0,0,4.3,2.59,2.92,3.1,2.67,52.78,89.51,65.83,31.46,30.93,35,39,36,20,42,1,2,1,1,4,0
1839,1840,North America,google,F,5,5,0,0,3,1.78,1.29,2.69,4.35,2.42,78.15,56.8,49.0,71.31,67.61,51,53,28,52,35,7,4,6,6,2,0
1840,1841,South America,instagram,M,5,4,4,3,5,3.99,4.88,4.24,1.24,2.11,38.84,48.11,78.71,61.2,68.8,44,52,52,41,21,5,7,2,1,2,1
1841,1842,North America,facebook,M,0,5,6,0,0,4.95,3.82,2.27,4.14,3.88,45.96,87.06,40.14,25.66,58.96,27,25,48,38,45,5,1,3,2,6,0
1842,1843,Australia,youtube,F,5,5,0,0,0,2.55,1.73,3.14,3.43,3.89,69.09,96.19,27.77,49.24,88.49,34,38,38,44,27,1,6,2,3,5,0
1843,1844,Asia,instagram,M,5,3,0,0,0,4.19,2.43,4.27,3.52,1.08,23.97,90.64,25.07,36.13,59.46,49,26,37,48,44,3,7,3,1,2,0
1844,1845,North America,google,M,1,3,6,0,6,2.76,3.83,1.03,4.03,2.49,96.2,93.25,22.64,57.36,85.77,25,43,60,30,46,1,7,7,4,1,0
1845,1846,Europe,google,M,4,3,2,4,2,4.76,4.26,4.17,3.48,2.91,53.69,92.71,28.29,65.03,44.47,26,32,44,25,38,4,2,2,7,2,0
1846,1847,Asia,google,M,5,5,1,2,2,2.26,4.92,2.26,1.35,3.95,53.81,91.5,97.38,23.58,76.38,42,30,41,35,48,3,7,3,1,6,1
1847,1848,Europe,google,M,0,1,8,0,6,3.75,1.26,1.89,2.0,1.17,76.7,57.03,98.86,91.81,86.33,37,33,24,21,37,2,5,6,2,2,0
1848,1849,Asia,instagram,F,0,5,5,5,5,2.67,3.89,4.76,4.33,4.54,52.65,33.25,80.94,22.95,59.82,44,27,41,40,44,6,3,2,2,4,1
1849,1850,Asia,instagram,M,5,3,1,0,5,4.64,2.2,1.3,1.57,1.42,67.23,51.57,89.51,28.21,81.64,60,50,36,60,43,4,3,1,3,7,1
1850,1851,Europe,google,M,1,3,0,6,4,4.22,1.73,2.76,3.45,2.49,77.29,98.91,41.95,53.42,58.18,49,43,34,39,35,7,7,3,1,4,0
1851,1852,Australia,facebook,F,0,4,3,5,1,3.69,1.77,1.88,2.76,1.84,78.43,81.11,47.38,40.96,88.73,56,53,50,44,30,2,3,1,6,4,1
1852,1853,Asia,facebook,M,1,5,3,5,5,2.31,1.8,3.46,1.85,4.74,63.29,85.02,41.92,74.08,28.32,41,35,24,57,40,4,2,4,5,1,1
1853,1854,South America,google,F,1,5,2,2,1,1.19,1.91,1.48,3.36,3.8,71.07,78.99,40.74,41.04,21.06,37,39,34,44,30,6,2,4,6,6,0
1854,1855,South America,google,M,1,0,4,3,5,1.85,4.52,3.06,1.61,4.48,74.11,29.54,76.15,57.15,35.41,36,57,58,54,21,3,3,5,6,4,1
1855,1856,Asia,instagram,F,2,5,5,5,5,4.25,2.8,2.16,1.5,3.42,85.3,38.86,56.96,67.09,51.25,30,53,44,47,40,2,6,2,4,5,1
1856,1857,South America,google,M,5,5,1,2,3,2.7,1.08,4.02,3.91,2.41,61.14,26.36,74.87,89.34,80.42,23,57,31,30,58,5,5,1,1,5,0
1857,1858,South America,google,F,3,4,0,3,0,4.73,4.59,3.75,1.29,1.37,54.42,39.57,77.61,98.62,26.77,38,31,41,34,46,1,3,4,1,3,0
1858,1859,North America,organic,M,5,0,0,4,0,4.27,3.55,4.33,1.63,1.86,88.98,64.01,84.96,86.96,26.86,53,44,28,43,50,6,4,1,6,7,0
1859,1860,South America,instagram,F,3,3,5,6,0,3.07,3.83,1.87,3.46,3.74,66.34,57.44,81.27,60.23,50.6,27,56,59,51,21,7,5,5,7,5,0
1860,1861,Europe,facebook,F,5,5,3,0,1,3.24,2.64,2.62,2.72,1.06,99.22,69.11,48.35,63.93,42.46,43,26,25,53,39,5,7,5,5,2,0
1861,1862,Asia,youtube,M,5,2,4,5,5,1.64,2.9,1.55,2.54,4.9,81.19,93.83,32.71,75.35,78.23,46,35,45,54,23,4,6,1,7,7,1
1862,1863,Europe,instagram,M,1,2,0,3,0,3.42,3.78,1.82,1.52,2.29,84.65,56.7,42.7,24.56,47.54,21,21,51,51,53,4,3,7,3,4,0
1863,1864,North America,facebook,M,5,0,1,4,0,2.96,1.75,3.97,1.25,3.18,93.12,21.77,91.2,37.62,26.7,50,28,36,40,29,5,4,5,1,6,0
1864,1865,North America,youtube,M,5,3,2,0,0,4.78,1.97,3.24,3.52,4.81,50.69,30.87,71.24,99.05,44.02,59,53,54,55,39,7,6,7,7,4,0
1865,1866,South America,google,M,0,1,8,1,2,1.91,3.39,1.61,4.18,3.13,35.16,84.97,61.13,39.92,98.76,37,35,51,35,37,5,2,7,2,6,0
1866,1867,South America,instagram,F,2,5,4,5,5,4.09,4.6,2.19,3.17,2.63,81.44,61.02,84.72,36.99,71.91,26,25,31,20,44,5,4,5,7,3,1
1867,1868,South America,google,M,2,4,3,5,4,4.8,1.65,1.49,4.91,1.43,65.5,78.91,96.98,37.96,60.56,40,22,37,57,49,1,7,7,2,6,1
1868,1869,Europe,instagram,F,4,0,0,0,0,1.93,4.02,1.75,1.17,2.99,35.23,81.43,30.83,39.78,60.07,24,43,21,40,24,5,6,3,3,6,0
1869,1870,South America,organic,M,4,5,1,2,6,4.01,2.13,4.23,3.66,3.16,29.6,65.93,86.01,77.24,74.0,24,56,25,33,58,6,6,2,5,6,0
1870,1871,Europe,organic,M,4,0,2,0,0,2.19,4.56,1.22,3.87,2.04,28.96,53.27,53.26,86.66,45.49,33,57,47,44,29,4,3,3,5,2,0
1871,1872,Asia,instagram,M,2,0,3,4,5,3.16,4.07,1.3,2.76,1.44,96.2,97.97,70.35,52.25,84.36,51,31,23,30,27,3,5,7,1,7,1
1872,1873,Europe,organic,F,1,3,1,5,5,3.33,2.62,2.95,1.68,4.1,54.23,55.5,54.13,60.13,86.82,45,44,45,43,37,4,2,4,2,2,1
1873,1874,Europe,facebook,F,3,4,1,3,5,3.05,4.03,1.63,4.37,1.21,76.34,24.74,48.67,42.93,37.48,58,47,37,25,27,1,6,2,5,5,1
1874,1875,South America,youtube,F,4,4,4,-1,5,1.52,2.63,3.55,4.66,3.81,80.53,34.45,61.07,31.39,43.19,40,51,56,54,23,4,6,2,5,6,1
1875,1876,South America,instagram,M,1,3,0,0,6,2.42,3.62,2.37,3.5,1.71,48.28,25.01,27.42,89.93,51.95,56,38,36,57,60,5,7,5,4,5,0
1876,1877,Asia,youtube,F,3,0,8,5,3,1.1,4.35,1.79,3.83,1.1,86.83,60.48,47.34,82.2,44.34,55,55,37,20,24,4,3,5,6,3,0
1877,1878,Australia,youtube,F,2,1,4,0,3,1.92,3.1,3.98,1.33,2.41,91.77,22.68,81.56,24.96,38.51,28,23,50,32,48,4,7,7,3,2,0
1878,1879,Europe,youtube,F,2,0,0,4,4,1.54,4.09,4.22,2.14,2.56,93.67,59.53,39.72,20.6,78.25,22,21,47,27,56,6,6,2,1,1,0
1879,1880,South America,google,F,2,1,1,5,-1,1.32,3.2,3.51,4.8,2.71,50.97,37.71,62.24,43.08,63.78,48,46,37,46,36,1,3,2,3,7,1
1880,1881,South America,instagram,M,5,0,3,5,3,1.74,3.41,2.07,1.65,3.51,83.62,31.49,64.02,42.49,25.57,25,27,38,36,43,2,5,1,3,1,1
1881,1882,South America,google,M,4,0,3,5,5,4.35,4.0,4.73,1.04,3.76,86.84,62.34,36.04,87.38,51.74,21,52,20,50,56,7,4,5,3,6,1
1882,1883,South America,instagram,M,0,5,0,0,8,1.85,3.18,4.9,4.23,3.11,85.69,58.36,66.19,33.32,73.41,60,32,42,23,30,1,5,2,1,6,0
1883,1884,Europe,organic,F,4,2,2,5,5,4.27,1.42,3.18,3.18,2.42,51.78,83.35,20.22,91.91,52.83,33,23,48,35,47,2,2,4,3,1,1
1884,1885,Australia,youtube,F,3,3,8,5,7,4.39,4.98,2.19,3.75,1.41,47.91,23.07,77.45,44.97,35.56,57,41,34,41,28,1,4,5,6,1,0
1885,1886,South America,instagram,F,4,0,0,5,3,3.75,3.94,4.94,2.13,3.22,20.96,34.16,92.33,67.34,21.61,29,27,39,21,33,2,3,2,7,3,1
